8,9,222,111,444,111,5,3,22,11
3,3,2,2,1,1,1,11,1,45
11,2,8,3,3,1,7,5,8,4
6,4,2,7,5,2,1,6,4,2
1,11,1,2,1,2,4,11,2,1
8,6,1,2,45,7,4,1,33,2
2,7,5,4,2,4,11,1,5,1
8,1,1,1,7,2,1,2,6,1
2,2,5,2,1,2,7,11,1,6
1,22,7,7,3,7,1,4,2,1
1,5,1,1,3,11,1,1,4,6
22,11,5,4,3,1,444,111,111,111
222,111,444,111,222,111,222,444,444,111
111,444,222,444,111,444,444,444,444,111
8,1,4,8,1,5,7,5,6,8
1,2,56,2,1,6,1,2,2,2
5,2,7,3,1,7,77,8,1,4
2,7,1,2,4,1,1,4,8,1
2,3,1,4,77,7,4,1,5,2
4,2,2,6,45,4,1,2,8,1
5,6,7,2,9,8,2,7,7,1
222,111,222,111,111,444,111,111,111,111
1,45,2,5,5,3,1,45,2,6
5,2,4,6,1,2,1,33,1,8
1,2,1,1,1,7,2,1,7,6
4,1,2,2,8,11,1,1,11,8
8,1,11,1,2,2,1,3,4,7
11,2,4,2,3,4,2,1,11,1
7,1,9,7,2,2,7,56,4,1
666,5,3,7,7,7,1,2,2,4
4,5,11,1,2,4,2,1,45,7
2,4,1,1,7,1,7,1,8,45
6,5,1,4,1,1,8,11,7,2
1,4,6,1,1,4,7,7,1,1
1,22,5,3,2,2,4,77,3,11
7,7,2,2,1,33,2,3,4,1
7,2,1,1,2,1,7,4,1,6
7,4,4,6,7,4,2,33,2,1
2,2,2,5,8,5,4,1,11,22
2,11,5,1,4,2,56,11,45,4
8,2,6,3,4,2,1,2,1,22
6,4,2,1,1,4,1,2,11,1
8,1,8,1,2,1,3,11,11,1
5,3,45,1,1,9,11,3,1,1
1,111,444,444,444,111,111,444,111,444
444,444,222,444,222,111,444,444,4,1
1,1,8,1,2,1,2,7,4,9
88,1,6,4,1,1,4,1,8,1
1,5,1,22,8,11,5,2,7,77
1,45,1,11,1,1,1,7,6,11
2,2,1,4,3,8,1,1,6,4
7,5,2,7,4,6,5,1,4,7
8,7,1,22,2,3,4,5,2,3
7,7,3,4,8,2,3,1,1,4
11,2,2,1,77,9,4,2,7,7
2,1,2,2,6,7,1,1,1,7
2,1,5,5,5,5,4,11,6,7
7,7,6,4,5,1,2,2,1,2
1,56,7,77,4,1,3,1,2,5
6,56,2,33,1,4,8,5,7,7
11,8,1,7,45,7,5,3,45,1
7,2,7,2,56,4,11,4,7,5
1,4,5,7,2,5,45,5,2,1
2,45,5,1,1,1,5,11,22,3
1,1,6,2,5,11,7,7,4,11
1,22,1,11,4,11,45,8,7,1
2,8,1,6,2,7,1,5,2,7
2,1,3,1,3,5,2,1,7,4
1,3,5,2,7,4,2,11,11,1
2,3,1,11,5,6,22,77,3,4
1,2,5,22,7,8,2,1,1,1
7,1,5,2,2,1,1,1,45,1
1,2,5,88,5,2,1,7,1,4
2,7,4,1,2,2,6,11,2,1
1,1,45,4,4,6,1,1,1,1
7,1,56,2,8,1,22,45,6,4
6,4,3,7,3,7,1,1,4,11
7,7,11,5,1,3,22,1,1,2
4,1,1,2,3,4,4,4,8,7
1,7,7,1,2,11,7,2,1,7
5,2,1,7,1,3,1,5,1,1
8,1,45,1,22,1,1,4,2,8
1,1,2,1,7,4,2,7,1,1
8,11,1,1,3,11,11,8,444,111
111,111,444,111,666,444,444,111,111,444
444,1,2,5,11,1,2,56,7,2
4,2,7,1,4,3,7,5,1,77
22,3,7,45,8,1,5,7,8,1
4,1,7,1,2,7,1,1,2,6
1,2,1,6,4,2,8,77,1,3
1,4,6,5,1,2,1,2,4,2
1,3,1,88,45,2,1,1,5,1
22,1,4,2,1,5,7,4,6,2
7,4,4,3,5,11,11,1,3,8
3,1,8,22,4,2,7,11,5,4
1,3,7,1,22,444,444,111,111,444
111,111,111,444,111,222,444,444,222,111
111,444,444,444,555,444,111,,,
